"","daily_eng_use","eng_proficiency","L2_aoo","teaching","accentedness","comprehensibility","id","trash","participant","age","Country.of.Birth","Current.Country.of.Residence","First.Language","Nationality","Sex"
"183",NA,NA,"12","no",1.989583333,4.03125,"485976","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"184",NA,NA,"12","no",6.083333333,6.989583333,"469440","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"185",NA,NA,"12","no",7.989583333,7.989583333,"488322","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"186",NA,NA,"12","no",2.958333333,8.010416667,"470408","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"187",NA,NA,"12","no",1.989583333,6.96875,"487696","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"188",NA,NA,"12","no",1.020833333,2.96875,"481532","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"189",NA,NA,"12","no",2.010416667,2.979166667,"469581","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"190",NA,NA,"12","no",2.979166667,7.072916667,"470408","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"191",NA,NA,"12","no",1.010416667,2,"484271","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"192",NA,NA,"12","no",2.03125,5,"470901","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"193",NA,NA,"12","no",3,4.979166667,"477072","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"194",NA,NA,"12","no",1.96875,3,"469581","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"195",NA,NA,"12","no",3.958333333,6.010416667,"477072","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"196",NA,NA,"12","no",1.979166667,4.989583333,"469495","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"197",NA,NA,"12","no",3,6,"479845","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"198",NA,NA,"12","no",3.010416667,6.020833333,"472268","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"199",NA,NA,"12","no",7.958333333,7.958333333,"488322","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"200",NA,NA,"12","no",7.90625,8,"469440","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"201",NA,NA,"12","no",2.979166667,6.041666667,"485976","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"202",NA,NA,"12","no",3,3.864583333,"472263","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"203",NA,NA,"12","no",3.989583333,5.96875,"481962","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"204",NA,NA,"12","no",4.010416667,6.010416667,"469553","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"205",NA,NA,"12","no",2.989583333,6,"469909","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"206",NA,NA,"12","no",2.979166667,6.052083333,"479904","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"207",NA,NA,"12","no",2.979166667,5.052083333,"469553","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"208",NA,NA,"12","no",4.979166667,6.052083333,"480419","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"209",NA,NA,"12","no",2.96875,7.03125,"469558","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"210",NA,NA,"12","no",4.96875,8.03125,"469875","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"211",NA,NA,"12","no",5.03125,6.895833333,"470901","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"212",NA,NA,"12","no",3,5,"479845","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"213",NA,NA,"12","no",2.96875,4.979166667,"484860","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"214",NA,NA,"12","no",1.979166667,5.041666667,"479904","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"215",NA,NA,"12","no",2.989583333,5.979166667,"469865","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"216",NA,NA,"12","no",2.0625,5,"487969","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"217",NA,NA,"12","no",5.958333333,6.96875,"469805","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"218",NA,NA,"12","no",1.96875,1.96875,"471720","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"219",NA,NA,"12","no",1.96875,4.072916667,"484549","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"220",NA,NA,"12","no",2.989583333,6.03125,"487969","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"221",NA,NA,"12","no",3,7.010416667,"469865","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"222",NA,NA,"12","no",6.9375,7.916666667,"485605","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"223",NA,NA,"12","no",5.958333333,7.083333333,"469909","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"224",NA,NA,"12","no",2.979166667,3.958333333,"484573","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"225",NA,NA,"12","no",5.010416667,6.9375,"485605","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"226",NA,NA,"12","no",7.979166667,7.979166667,"469431","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"227",NA,NA,"12","no",7.979166667,7.979166667,"480419","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"228",NA,NA,"12","no",4,6.989583333,"469737","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"229",NA,NA,"12","no",2,4.020833333,"484271","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"230",NA,NA,"12","no",2.010416667,4.010416667,"484860","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"231",NA,NA,"12","no",8,8,"469883","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"232",NA,NA,"12","no",7.8125,7.8125,"469614","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"233",NA,NA,"12","no",2.010416667,4.9375,"484549","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"234",NA,NA,"12","no",3.927083333,6.020833333,"481962","sentence","5b6fc83e8d336b0001fe77b4",40,"Mexico","Mexico","Spanish","Mexico","Female"
"235","3.066666667","7.992592593","8","No",7.022222222,6.014814815,"480419","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"236",NA,NA,"8","No",2.02962963,6.044444444,"469865","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"237",NA,NA,"8","No",2.948148148,4.97037037,"487969","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"238",NA,NA,"8","No",6.037037037,6.044444444,"485507","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"239",NA,NA,"8","No",5,6.911111111,"472268","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"240",NA,NA,"8","No",2.977777778,5.962962963,"469639","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"241",NA,NA,"8","No",4.962962963,8.051851852,"484860","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"242",NA,NA,"8","No",5.903703704,8.044444444,"469440","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"243",NA,NA,"8","No",8.014814815,8.940740741,"488322","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"244",NA,NA,"8","No",2.037037037,1,"477072","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"245",NA,NA,"8","No",4.022222222,5.977777778,"485567","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"246",NA,NA,"8","No",5.992592593,6.977777778,"469737","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"247",NA,NA,"8","No",5.022222222,1,"481962","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"248",NA,NA,"8","No",1.103703704,1.014814815,"481532","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"249",NA,NA,"8","No",9,8.992592593,"469883","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"250",NA,NA,"8","No",3.977777778,4.992592593,"469805","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"251",NA,NA,"8","No",1,1.103703704,"484573","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"252",NA,NA,"8","No",1,1,"484271","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"253",NA,NA,"8","No",2.103703704,1.948148148,"471720","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"254",NA,NA,"8","No",3.977777778,4.925925926,"470408","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"255",NA,NA,"8","No",3.037037037,6.014814815,"485567","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"256",NA,NA,"8","No",5.037037037,6.081481481,"469639","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"257",NA,NA,"8","No",2.955555556,3.97037037,"477072","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"258",NA,NA,"8","No",3.051851852,4.096296296,"469495","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"259",NA,NA,"8","No",4.948148148,4.97037037,"487696","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"260",NA,NA,"8","No",3.918518519,4.940740741,"469495","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"261",NA,NA,"8","No",4.111111111,7.007407407,"487969","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"262",NA,NA,"8","No",7,8.896296296,"469553","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"263",NA,NA,"8","No",3.037037037,5.896296296,"484457","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"264",NA,NA,"8","No",2.111111111,5.051851852,"484573","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"265",NA,NA,"8","No",2.074074074,4.103703704,"487696","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"266",NA,NA,"8","No",7.066666667,9,"480419","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"267",NA,NA,"8","No",3.955555556,7,"469635","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"268",NA,NA,"8","No",4.066666667,6.985185185,"469865","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"269",NA,NA,"8","No",6.111111111,7.955555556,"479845","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"270",NA,NA,"8","No",4.948148148,2.977777778,"469805","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"271",NA,NA,"8","No",2.992592593,4.081481481,"469553","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"272",NA,NA,"8","No",1.022222222,6.977777778,"485976","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"273",NA,NA,"8","No",6.933333333,4.962962963,"472263","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"274",NA,NA,"8","No",5.051851852,6.992592593,"469875","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"275",NA,NA,"8","No",2.044444444,5.948148148,"479845","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"276",NA,NA,"8","No",3.103703704,4.940740741,"469581","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"277",NA,NA,"8","No",7.985185185,8.985185185,"469614","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"278",NA,NA,"8","No",1.014814815,2.962962963,"484271","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"279",NA,NA,"8","No",4.066666667,2.074074074,"484860","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"280",NA,NA,"8","No",7.044444444,8.066666667,"485507","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"281",NA,NA,"8","No",2.051851852,3.925925926,"481962","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"282",NA,NA,"8","No",3.985185185,6.014814815,"469737","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"283",NA,NA,"8","No",8.962962963,8.962962963,"469883","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"284",NA,NA,"8","No",5.955555556,7.022222222,"469431","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"285",NA,NA,"8","No",2.933333333,3.977777778,"471720","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"286",NA,NA,"8","No",8,9,"469614","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"287",NA,NA,"8","No",7.074074074,8.037037037,"469440","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"288",NA,NA,"8","No",7,8.903703704,"488322","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"289",NA,NA,"8","No",6.088888889,8.066666667,"485605","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"290",NA,NA,"8","No",1.022222222,5.022222222,"484549","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"291",NA,NA,"8","No",1.044444444,5.037037037,"484549","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"292",NA,NA,"8","No",9,8.955555556,"470901","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"293",NA,NA,"8","No",9,8.933333333,"470901","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"294",NA,NA,"8","No",7.985185185,8.948148148,"469431","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"295",NA,NA,"8","No",3.051851852,3.088888889,"469635","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"296",NA,NA,"8","No",6.992592593,9,"469909","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"297",NA,NA,"8","No",6.007407407,9,"484457","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"298",NA,NA,"8","No",1.02962963,6.97037037,"469558","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"299",NA,NA,"8","No",3.051851852,5.925925926,"479904","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"300",NA,NA,"8","No",7.940740741,9,"485605","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"301",NA,NA,"8","No",7.037037037,8.962962963,"469909","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"302",NA,NA,"8","No",1.977777778,9,"469558","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"303",NA,NA,"8","No",2.948148148,5.97037037,"485976","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"304",NA,NA,"8","No",4.014814815,4.074074074,"472268","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"305",NA,NA,"8","No",7.037037037,9,"470408","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"306",NA,NA,"8","No",3.977777778,6.014814815,"469581","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"307",NA,NA,"8","No",4.02962963,5.985185185,"481532","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"308",NA,NA,"8","No",5.022222222,6.081481481,"479904","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"309",NA,NA,"8","No",8.066666667,9,"469875","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"310",NA,NA,"8","No",5.007407407,5.903703704,"475707","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"311",NA,NA,"8","No",5.014814815,6.014814815,"472263","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"312",NA,NA,"8","No",4.925925926,6.081481481,"475707","sentence","5bb3be23ac26f70001b679c2",33,"Mexico","Mexico","Spanish","Mexico","Male"
"313","1","6.96875","5","No",1.072916667,1.864583333,"487969","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"314",NA,NA,"5","No",2.15625,1.854166667,"487696","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"315",NA,NA,"5","No",2.03125,2.251215559,"469865","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"316",NA,NA,"5","No",1.045380875,1.032414911,"471720","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"317",NA,NA,"5","No",2.692058347,7.826580227,"485567","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"318",NA,NA,"5","No",3.910858995,7.95623987,"469431","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"319",NA,NA,"5","No",1.408427877,7.761750405,"469558","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"320",NA,NA,"5","No",3.431118314,8.94165316,"470901","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"321",NA,NA,"5","No",2.173419773,7.035656402,"469553","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"322",NA,NA,"5","No",3.586709887,6.763371151,"469635","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"323",NA,NA,"5","No",3.405186386,6.050243112,"484860","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"324",NA,NA,"5","No",3.003241491,7.917341977,"472263","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"325",NA,NA,"5","No",3.016207455,2.899513776,"471720","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"326",NA,NA,"5","No",1.110210697,1.927066451,"484271","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"327",NA,NA,"5","No",2.121555916,5.466774716,"484860","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
"328",NA,NA,"5","No",3.988654781,8.915721232,"469639","sentence","5bbe4ab0ea3e2600012cefb3",34,"Mexico","Mexico","Spanish","Mexico","Male"
